left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y,left_eye_inner_corner_x,left_eye_inner_corner_y,left_eye_outer_corner_x,left_eye_outer_corner_y,right_eye_inner_corner_x,right_eye_inner_corner_y,right_eye_outer_corner_x,right_eye_outer_corner_y,left_eyebrow_inner_end_x,left_eyebrow_inner_end_y,left_eyebrow_outer_end_x,left_eyebrow_outer_end_y,right_eyebrow_inner_end_x,right_eyebrow_inner_end_y,right_eyebrow_outer_end_x,right_eyebrow_outer_end_y,nose_tip_x,nose_tip_y,mouth_left_corner_x,mouth_left_corner_y,mouth_right_corner_x,mouth_right_corner_y,mouth_center_top_lip_x,mouth_center_top_lip_y,mouth_center_bottom_lip_x,mouth_center_bottom_lip_y
66.7976233531,33.8864892793,32.0700594161,36.0642211315,59.2481529321,34.873727719,73.3888917591,35.5415654871,37.7902350814,37.1385688454,23.5914234049,36.1803668303,58.089485921,31.8598295016,83.0430379747,29.2121415655,43.871764402,29.7561870319,12.9699819169,34.3261689485,51.9804202988,66.0167699004,60.4116889692,80.1588220098,31.4662257816,81.9331976233,47.0458279513,81.4946008782,47.2380263499,83.9163006975
64.4499399762,36.7555822329,29.8840336136,43.2583433373,57.1210084031,38.0348139256,73.0431788718,38.0118943578,37.9058823529,42.6720288115,23.653109244,45.4490276111,54.3854460445,31.2924331405,76.6731915431,29.4977824802,39.3105120713,32.3219889628,17.8359951981,38.1027418967,47.0890756306,56.2014405762,70.8973109245,80.984369748,39.4033613442,84.6050420167,52.7647058824,77.2941176471,54.7815126049,84.1008403362
64.7558441558,36.0967532465,31.7155844155,40.1681818184,57.23974026,38.7256623376,71.7251428571,36.4476363638,38.97012987,40.4149350649,24.8188311688,42.2295584416,54.2608534325,31.6237476807,75.9030649353,27.806671614,40.0630797775,33.7487940633,18.4652170687,35.3915473096,49.4464011507,58.1045264929,67.4456554407,72.93622449,39.7226345084,77.3121521335,53.1135589658,75.5800092764,54.2035404125,78.1542207791
66.8879915044,34.3155902563,29.7932322891,35.0103415995,60.9577925397,35.3577172711,73.8861225341,35.3329047231,36.1452445694,35.7547180386,23.0695281916,36.1656136815,56.3747072596,28.1578336252,83.1102276974,34.5470647275,38.2305315569,27.1343160215,14.3794698208,33.368468699,45.3951524078,61.2299578674,64.7284749963,79.7350599252,35.8991596639,81.5605455293,50.4166678606,81.0783501862,50.6366166139,81.7386416864
67.8582388635,36.7005409101,31.2045245778,36.8337573874,59.0124872917,37.587940403,74.7492607739,36.7682148804,38.3012327281,38.2602394207,23.0079811948,36.71492829,54.9623137596,26.9252535372,80.6781019159,25.66921247,37.7082759484,28.2804557407,15.9205909605,27.9684286963,44.8109708672,60.8190370142,66.853705271,74.068164768,33.2195818207,74.4895815702,48.3371478655,76.7152623013,48.4543382995,77.5355953425
64.3683112545,38.7605814535,29.1828695551,38.0374135338,58.344337033,39.4963599472,71.0519155032,38.8716515099,36.0818236065,39.2538489078,22.2082520589,38.4749034493,56.3924095955,31.7975892109,76.9646783624,31.8458622748,40.8717030669,30.7893543382,17.9267215658,30.5143811913,54.3453456348,60.3795202291,60.0023869199,76.8277837451,35.4295261962,76.3666308626,48.6949182479,76.1667979475,48.7370807972,78.5186776466
65.3684324784,38.9943193772,32.0865473534,36.4170839469,58.1921648581,39.749715969,71.7004333199,40.8383757628,39.129509693,37.8167893961,23.423111298,37.7330292447,58.8650666286,35.2899169151,75.6054271027,36.2876867447,42.4572960976,32.8786398271,17.5684820153,33.3775247419,54.8235491358,64.8554066134,58.1470004144,82.8135493374,30.7749827411,80.721060383,47.2886793537,82.153755523,47.1378693391,83.0020618557
63.2555986468,38.788029905,30.5987877887,36.5251258918,57.8201919484,38.6992885711,69.2456386822,39.4314045754,37.8312064977,37.5234658978,23.2776277454,36.9244618941,55.9801502634,36.1542812459,73.5954612682,36.6520451359,41.9874542377,32.8358553109,16.6014958351,33.1400443549,52.1569740067,64.050098965,56.8433186095,82.6046413775,28.6757568478,80.0525468555,45.8409555587,81.8862740307,45.5951983087,82.850398628
67.4591461907,36.8588337587,29.1785431974,36.9964816499,58.4746955782,38.1127113094,76.5862602042,36.9702895411,36.8453078234,38.5863983846,20.8230748301,38.3742606803,54.1872759091,33.2607452966,84.4729901946,30.2494799904,38.6463779494,35.3720922355,13.7879791789,30.6246769363,43.9483606906,64.1199235789,68.1195102042,83.0151836736,36.0816326528,81.6006530611,50.1276734694,80.6576326528,50.6984489798,92.4702040819
65.6313364057,36.6198156681,31.3686635946,38.6244239632,59.0184331796,38.4170506912,72.5668202764,37.6336405529,37.9815668203,39.5230414746,25.0092165898,40.375576037,56.5407689268,31.8080421329,77.8848347597,32.3218775508,38.9498354179,32.3178406846,19.4546543779,36.369701119,46.2878209347,62.7439104674,62.9395083662,80.9663904991,36.0325959236,81.3516439552,49.3137019146,81.0069434942,49.3339784121,81.9193858908
71.3540730579,38.896244212,27.5778425655,39.1604870521,63.2799862802,39.6008917851,80.8668152975,39.013685474,36.0042531299,39.8651346252,18.7627014236,39.0254296005,58.8765516141,25.8554894,87.8872873367,26.5908692662,38.5822734454,27.5225955567,14.8640666198,24.789188594,47.8051537327,56.4117857788,67.0405652547,82.9913990739,30.4854247987,81.8200871205,48.5460854057,81.483749614,48.5465957812,85.2508317612
63.0929705218,44.0937263795,30.6334089191,40.3688586546,57.55404384,43.0778533636,68.6822071049,45.8144217687,36.2265154951,41.8176870748,22.1126530613,40.5512320484,57.3852354524,33.656336824,74.316452384,31.745527687,41.7540941076,31.5097003916,17.2642981893,26.4908039442,59.0584933902,53.439899286,62.5197278916,80.4152683298,29.2586545733,78.4288737716,50.2702947849,73.3746031742,49.2991685564,88.7801965227
68.9960681522,41.2062909569,31.7861074705,37.733682831,60.8692005243,42.653211009,74.8560943645,43.8348623855,39.3342070771,40.9410222804,23.4422018347,39.3735255571,61.630406108,29.0517380655,81.222242843,30.6993695952,44.4950381993,27.9433314001,17.9232351664,26.1459151859,52.9321100917,59.328440367,63.1669574986,80.669094177,30.552624602,77.3299262312,47.9215128251,77.4578543344,47.0455719902,82.7134993449
67.8334327079,35.8879397036,33.4962761693,36.369526752,58.8759136111,36.9474312097,72.9987749562,37.9290662657,38.9622891668,38.4644304118,23.9343653267,39.1372075179,56.0487059627,32.2699806178,76.81094516,33.2572340669,42.4964086193,32.5990651007,19.3408277277,36.1292441001,50.2831604149,60.8224375782,65.1121085395,79.9943559457,35.1977525937,81.0042075019,51.3132642985,80.7087628366,51.6822986161,81.794157888
36.1656598637,39.9939047619,23.1961338778,43.8147395918,34.1409785037,40.5580277551,40.6097066669,38.0520489796,25.041023129,43.7786296598,22.0499591834,43.9962993197,24.5498775507,37.6424489796,43.1856326528,32.5328979592,22.1361632653,42.7676734694,18.155102041,40.9182040817,21.3583673472,66.084897959,37.1454693875,78.1113469389,,,29.6757551021,78.1609795917,33.1624489798,82.3301224493
65.4469896208,36.4701033238,28.6065632914,36.7360932946,56.9565108134,38.3067988339,73.6677877813,36.8133411077,36.1768490057,38.1265539357,21.4225166444,38.0750553935,55.0956034988,29.968793003,80.4843848399,28.2805364429,36.9793119536,34.2868338191,15.5189737607,30.7155218661,42.8628520463,65.3179120468,66.0789892153,81.6034984002,37.3909425677,80.2040814901,49.7757822182,78.6647228895,49.8457530635,90.0023323617
62.7445392704,37.6483858996,30.1836190476,37.8384623377,57.556462585,38.0615955473,68.8279035252,38.8701090909,35.9088682746,38.1534199133,23.8114671616,38.504648114,57.8968460113,30.8843537415,75.1426097711,33.3234384663,39.3884972172,29.2487322202,18.6706246132,33.4382189239,52.4788126161,61.3835992576,61.9612457635,78.6651428573,32.7633454545,78.5873454545,48.6558317871,78.8565491654,48.4088559057,79.3093382807
65.3959528286,36.3199379011,29.4114345424,40.7979698463,56.1257739957,40.0665890432,73.8339310345,36.100815047,37.6868189282,41.8568693838,20.7863860277,41.846962233,49.0201540043,34.9135127798,75.9860550982,31.5907549751,35.6465246783,37.355020041,13.5636381067,39.4685636403,50.4504467621,71.3202567544,73.6132839142,75.1961062861,41.7508587335,80.5720080191,57.6194091777,82.7047892875,57.6194091777,83.5554066508
66.3820782053,33.8178747362,28.4161387261,38.5503166785,59.1832041732,35.9887403236,74.5397136733,33.2909218858,33.8770817241,38.4940182971,20.8259909429,40.2246305417,52.7811802555,29.3361214435,79.412566603,30.2167889814,34.1110284508,31.4144968334,12.3057002111,37.6143963003,46.1703026038,64.1318990651,70.145409068,80.9111449911,38.995418116,85.554538979,54.5116702525,83.4802758621,54.8951040515,84.2397562305
,,,,,,,,,,,,58.0207427234,32.8377383742,74.9125460022,43.5736366678,45.8320508531,28.6517229844,19.8295081967,30.7939779192,51.4272291761,53.8773101373,57.4580394781,80.8783138173,32.5112077619,76.0789561725,45.435075276,76.0461960522,44.2884710605,79.9937905656
61.624242424,37.2363636364,29.0666666669,43.1272727273,55.4666666669,37.6484848485,70.1090909091,36.7515151515,37.1878787876,41.0909090909,23.4909090909,45.1151515151,50.8994474145,28.4069717889,77.8980868705,22.7797609045,34.7960460545,31.5198969589,15.5497875505,32.5375840337,43.4817563389,57.9783549782,62.86492664,76.0481506953,39.1315933069,78.975188688,48.8847163738,75.3865677855,49.0168128487,78.8662088276
66.0489795917,43.2989387755,34.4571428573,38.4127346938,59.4357551021,42.6671020406,71.7355102042,45.7209795917,42.7763265307,41.0664489797,26.4227069386,38.9110432651,59.353142857,35.448,76.6176,36.9904457141,49.7851428571,32.1097142856,20.792,34.0022857142,59.1379591838,62.3940406397,61.8790748664,85.1165166413,32.9807727158,82.051243391,50.0906667034,80.7578227637,48.3127075195,88.0312921517
62.0329599512,30.4120300749,32.0824919444,40.1146539818,55.2120153448,34.0382580942,68.5439312568,28.9821697097,38.9999521249,39.8143833051,25.0353230014,42.8467086085,54.2023630506,30.6557004754,72.4765382848,26.1900874636,38.0818167865,39.1752033145,20.6627589381,41.74055547,50.6040527119,58.9571148206,69.9355365957,68.5841661784,45.9880761073,75.285409082,57.3422574792,72.3267471208,57.8895678987,73.8531977128
65.9407570496,36.1335930224,28.9463290711,36.2136675418,58.7201707172,37.4831155897,73.2478238631,37.2733203489,36.0318563807,37.2973427046,20.61857905,37.6550088916,57.8266068253,26.0740113473,82.0578880515,30.47363875,37.89496147,26.707291049,13.9303243288,29.2404098569,46.6009369123,58.4901197394,65.6633188191,74.5686622012,28.9358059053,74.102577012,47.5093006972,72.4712788493,47.4626921782,80.8142037371
64.789807121,36.3173672751,31.2099647868,36.1083641072,58.0088154462,37.5249411351,70.5490055293,36.0386963842,36.2957085428,37.2694928186,24.2896376668,36.5728155916,54.4723789877,32.8216901202,78.4644809547,36.8397848671,38.8658660576,33.0255065204,16.2422456347,33.1128564061,46.2982683625,62.6705372898,61.5041428613,78.4931069999,33.1992434284,78.284958092,47.1247720514,79.1691251884,47.2064636451,80.326629434
66.2078492935,35.9476713764,31.2439560439,38.3271585559,59.4821559393,37.4773417058,73.7867587651,34.0499089481,40.331654631,38.6131826269,24.1540554683,39.2255363684,57.9778824349,33.983743241,76.3517878946,25.1009942437,41.307517879,32.0064189781,15.2980987266,32.8277690564,62.2727367869,63.2540031397,65.3762428049,79.4212119311,36.3605316587,82.8185368915,54.4267922552,82.5354264784,54.5821036107,83.8001046572
66.2331301353,35.7032600054,31.9607739198,39.2043466735,58.7014174398,37.2530379011,70.4453750331,35.6759077658,36.7747680891,39.5599257887,24.1927378741,40.4078452158,56.5892393324,30.5098330242,78.2322820039,32.8653061222,40.954359926,32.1142857145,14.3272727271,38.3614100185,53.283858998,61.7959183674,68.7194132758,72.9095363283,30.3991376328,77.6811239246,51.5269404424,78.3944024827,51.2563865068,86.3634456842
64.0793961422,36.7665641602,25.6114062062,34.4741403413,56.7548224767,39.869723232,73.6125244616,40.1492871123,34.8370142578,38.8073804864,,,57.7919463235,28.802093374,80.8176684375,30.4223651106,35.8819927312,26.9613195413,,,48.1424657536,60.1315068493,62.5451495665,76.6880626225,24.8621705339,77.1722091136,46.2119094214,77.9557170812,44.118329326,84.3715113225
65.6109724862,38.0654713706,30.0475584567,35.8470461869,57.057456829,39.3919524084,71.2297631992,40.8977370901,38.0064446831,37.4708419398,20.8536726432,36.9448235975,57.9750475087,36.3906469471,75.5971246799,36.163265306,42.0583326448,34.0884078327,15.5967941834,32.0988184748,52.9472692722,65.034388168,57.412268975,84.1070764027,29.1598356943,81.9734700977,47.6491358676,84.321317739,47.4143511037,84.5952332968
64.6227405246,35.8798833819,30.7848396503,37.1090379009,60.0194363457,36.6993197279,70.4069970846,36.9885325559,36.5449951411,38.2176870749,24.8087385811,37.6696287658,53.8896143909,30.3043993061,79.9004987446,33.2078006666,35.8406347989,29.8853516871,,,40.169873664,62.7556851314,65.14993586,78.688956268,37.4437317783,79.8026239069,48.6623906703,81.7011661806,48.7918367349,82.1110787171
92.6229623083,63.5118778483,50.4148605752,64.779932407,84.4409912283,65.081850159,,,58.5968316552,65.8970280892,41.0288415003,66.1023321605,79.5192287971,54.6966670085,,,59.2047584862,58.2133524765,33.3907906883,59.859460568,68.3154548252,92.7380576351,,,,,,,,
63.60509527,37.1373853448,32.4934577744,38.6539374033,57.5167715068,38.8382334944,70.2307445264,37.3863898418,38.1042498879,39.206825677,26.8224622711,39.1093535219,55.6877296324,36.453047544,72.3374702066,33.3471326355,39.2161972906,36.7330890521,24.0175808949,35.9438811653,48.534209616,66.1763403665,61.1401452785,79.8047734348,37.4275337252,80.7841577308,48.9270702179,80.6958422693,48.9626841921,82.7100103769
67.6908624837,37.9974094986,30.1437604431,35.5902258248,59.4518420759,38.5930013353,75.8436048983,39.30506449,37.092331872,36.7069605189,22.7484951368,35.7391237839,58.7772551839,28.4527751839,82.1940035919,31.561116735,40.0920659589,27.4580688983,17.7729776325,27.2348995922,46.9509746941,59.605044245,62.4431020408,77.5209795917,30.97077551,76.476081633,46.1197061222,77.7429159183,45.8710204078,78.1897142861
64.2731889703,38.3768188191,32.6772394457,36.772082879,58.3313288677,38.3768188191,69.732760866,40.4217728618,38.4673002027,38.39850444,25.7378407849,38.1382769902,55.7309984882,33.4619599163,74.0108102972,33.995515922,42.1632776596,32.2505562709,21.9193767404,32.2236361899,47.4138565381,58.152526656,60.4091004832,76.7204960274,31.9790621591,76.5492444304,46.4710391025,73.7834553666,46.5468141457,75.1474061379
74.2101709871,65.1957198014,45.424104137,69.7186771096,69.0204522889,66.5625592938,79.452854716,64.618230116,50.7816878104,69.8088030886,39.2353111971,70.7467966905,66.4625703256,60.8758963044,84.3571538885,60.5002978487,51.8947159405,62.0831770544,29.8148924435,66.7513292886,64.7163343841,89.1846174061,,,,,,,,
62.7714689838,37.632922476,30.4805011114,40.3356907121,57.650434431,38.6049707013,68.4728874519,39.0739246986,36.2890819694,41.7107833232,22.8553754969,42.0583498351,56.4548167594,29.2280369388,73.7620168672,32.3694123007,37.0731234883,29.0798588556,14.8760466376,36.2516780784,50.5175186905,62.7287936957,62.1563413484,82.989641005,40.1220987406,85.2311712805,51.8228867786,82.8103185828,51.8901326869,85.5001549136
63.9473533305,31.0214835473,30.0202535847,36.2409495018,58.5951056683,32.1931060525,68.1546272848,30.6753483094,34.4674210945,36.300820918,25.1472491807,37.2594433975,55.7306642403,26.5800077992,77.0279474849,25.3487586118,38.9257766804,27.0458858703,13.8681918628,32.7029767319,53.2498635125,58.8628623421,68.8163722866,72.8621572861,38.6345057243,79.0140992689,56.3453597479,77.5677974357,56.2184911662,78.9887255523
65.6464825931,35.0561344538,30.4866266507,40.0117166869,57.5847414167,36.3599481391,73.6110943578,35.9525992797,38.7451044418,40.1370929173,24.2976,41.4528,49.5850179134,29.457414372,80.9319566891,32.8072343,39.6277550084,32.0081946841,18.8219927034,35.7268021271,40.4993642733,59.9610344911,66.7762170466,79.4208345736,37.0606328934,81.4730679473,48.4598319326,76.1249459785,50.0554141655,88.5749819927
68.521575058,37.0350525377,29.7068145415,39.3902159815,63.0567739631,38.7564229191,75.0670077943,37.1647051824,35.1293627654,40.0008567858,22.9165466771,39.4509906587,59.4559885762,29.8620145268,84.0987683702,28.5992073631,37.4470637234,30.2949769828,12.9312862498,33.0312998157,51.0038988516,61.0401894449,72.5955747012,77.2573808531,35.6787966919,80.0159400249,53.7733087403,80.1790206463,53.9592312728,81.6664009044
68.1930676311,42.6864339513,28.7139907667,34.9487265317,61.3417229809,40.2908588985,78.0264239601,47.6912692778,35.0383089048,36.2183813096,18.1323364486,35.4705626548,58.4971962617,32.4725234557,82.4822429908,34.9846729884,40.6728971964,27.4482243903,18.1024299064,24.8224299064,42.6357428954,55.2996376123,57.6152584396,76.6239176043,22.9377074194,68.8997901963,39.286210185,74.4093076481,38.746061415,75.1475109672
65.4645880122,37.53556372,27.8453079379,34.9628303846,58.2461283666,38.6923681505,72.6742560849,38.7733443194,36.4431411859,36.8058514854,20.4417595842,35.0368661509,57.9918367347,31.5543431445,78.784781048,32.3557378729,36.1592452057,30.1248282226,13.9512255153,27.5257101834,50.9998154036,61.4851399858,58.3762896111,77.040713773,29.9110737359,75.4392599735,45.8680340478,77.6363449901,45.3319659522,78.7680443033
67.7265761323,37.6094074806,29.3214778849,32.3487444048,61.5627949322,38.3544799334,74.4895762082,38.5256208178,35.9593961005,34.8774751537,22.7025251499,32.0669715501,59.8639860405,35.3669069114,81.6702829833,35.6497382596,40.631454366,30.7284728019,16.9584705257,27.6173279722,49.1483195509,58.9096426674,59.8155526894,73.9027387907,28.2242621956,69.7425688491,44.4006372808,72.9741294288,43.6577497913,76.187117821
66.8754130223,36.3665694849,30.9399416909,38.2009718174,59.6318756074,38.1774538386,73.9072886297,37.166180758,38.9595724003,38.4361516034,24.002137998,40.0588921283,57.8888241011,31.093127308,80.1071020409,31.5914713314,39.3696793003,31.8814382897,18.3247696794,35.591724004,47.8459699357,62.8778782643,65.034455698,81.517827862,36.3032603629,82.2009182411,49.5924731909,82.242317658,50.00646736,82.7391106609
64.038302559,35.863323615,31.4752704894,37.1801749272,57.8477486232,37.1311953351,70.745707807,36.7813411078,36.7865241336,37.7142857143,24.7048914804,37.7609329448,54.813605442,32.725623583,79.6879818596,37.1954648528,40.7074829933,33.6253968254,17.5455782314,35.8022675738,47.7662040818,59.1718458052,62.1755749917,73.1324910918,36.5506964688,74.3971493359,48.8879559441,76.3289666342,49.0728862974,77.23744736
66.6921784098,37.9149321266,31.2176444733,37.1760775693,59.4368455076,40.2223658693,74.442301228,39.3536289591,36.6003878474,37.9149321266,23.6644861023,37.0595164835,55.1888226362,34.4980774753,83.1049737118,35.9532810952,40.6367864371,33.0725718885,17.4129245847,33.6665325498,47.2662665067,67.6895004154,63.6197419652,83.9925979104,34.456569004,84.0135786105,49.4574198911,84.5347389415,50.0032676833,85.9647837081
